ORIGIN,DESTINATION,ORIGIN_PORT_CODE,DESTINATION_PORT_CODE,SERVICE_VERSION_AND_ROUNDTRIP_IDENTFIERS,ORIGIN_SERVICE_VERSION_AND_MASTER,DESTINATION_SERVICE_VERSION_AND_MASTER,ORIGIN_AT_UTC,OFFERED_CAPACITY_TEU
china_main,north_europe_main,CNQIN,NLRTM,EMMA MAERSK | 27630.000000000 | v13-s3 | v13-s3 | 3 - 3,2M - NEUR loop 2 || ML - AE10 | MSC - Silk / 2M - NEUR loop 2 || ML - AE10 | MSC - Silk,2M - NEUR loop 2 || ML - AE10 | MSC - Silk / 2M - NEUR loop 2 || ML - AE10 | MSC - Silk,2024-06-23 07:40:00.000,17816
china_main,north_europe_main,CNXAM,BEZEE,COSCO SHIPPING STAR | 21106.000000000 | v12-s3 | v12-s4 | 2 - 2,OCEAN - NEU1 || CMA - FAL5 | COSCO - AEU1 | EMC - NE1 | OOCL - LL1 / OCEAN - NEU1 || CMA - FAL5 | COSCO - AEU1 | EMC - NE1 | OOCL - LL1,OCEAN - NEU1 || CMA - FAL5 | COSCO - AEU1 | EMC - NE1 | OOCL - LL1 / OCEAN - NEU1 || CMA - FAL5 | COSCO - AEU1 | EMC - NE1 | OOCL - LL1,2024-01-12 14:02:00.000,21237
china_main,north_europe_main,CNXAM,BEZEE,COSCO SHIPPING KILIMANJARO | 21106.000000000 | v12-s12 | v12-s12 | 3 - 3,OCEAN - NEU1 || CMA - FAL5 | COSCO - AEU1 | EMC - NE1 | OOCL - LL1 / OCEAN - NEU1 || CMA - FAL5 | COSCO - AEU1 | EMC - NE1 | OOCL - LL1,OCEAN - NEU1 || CMA - FAL5 | COSCO - AEU1 | EMC - NE1 | OOCL - LL1 / OCEAN - NEU1 || CMA - FAL5 | COSCO - AEU1 | EMC - NE1 | OOCL - LL1,2024-03-15 00:24:00.000,14566
china_main,north_europe_main,CNNSA,FRLEH,AL MURAYKH | 27435.000000000 | v20-s9 | v20-s9 | 2 - 2,THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2 / THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2,THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2 / THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2,2024-05-14 20:48:00.000,19870
china_main,north_europe_main,CNTXG,NLRTM,HMM HAMBURG | 21642.000000000 | v18-s1 | v18-s3 | 2 - 2,THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4 / THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4,THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4 / THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4,2023-12-03 20:17:00.000,23964
china_main,north_europe_main,CNNSA,BEZEE,OOCL INDONESIA | 28145.000000000 | v15-s9 | v15-s9 | 2 - 2,OCEAN - NEU3 || CMA - FAL7 | COSCO - AEU7 | EMC - NE7 | OOCL - LL3 / OCEAN - NEU3 || CMA - FAL7 | COSCO - AEU7 | EMC - NE7 | OOCL - LL3,OCEAN - NEU3 || CMA - FAL7 | COSCO - AEU7 | EMC - NE7 | OOCL - LL3 / OCEAN - NEU3 || CMA - FAL7 | COSCO - AEU7 | EMC - NE7 | OOCL - LL3,2023-11-03 09:13:00.000,21413
china_main,north_europe_main,CNQIN,DEHAM,EVER GLORY | 27379.000000000 | v9-s12 | v9-s13 | 2 - 2,OCEAN - NEU6 || CMA - FAL6 | COSCO - AEU5 | EMC - CEM | OOCL - LL6 / OCEAN - NEU6 || CMA - FAL6 | COSCO - AEU5 | EMC - CEM | OOCL - LL6,OCEAN - NEU6 || CMA - FAL6 | COSCO - AEU5 | EMC - CEM | OOCL - LL6 / OCEAN - NEU6 || CMA - FAL6 | COSCO - AEU5 | EMC - CEM | OOCL - LL6,2024-01-13 16:58:00.000,20244
china_main,north_europe_main,CNXAM,FRLEH,MSC LORENZA | 20948.000000000 | v10-s13 | v10-s13 | 3 - 3,2M - AE Sweeper || ML - AE55 | MSC - Griffin / 2M - AE Sweeper || ML - AE55 | MSC - Griffin,2M - AE Sweeper || ML - AE55 | MSC - Griffin / 2M - AE Sweeper || ML - AE55 | MSC - Griffin,2024-04-27 04:54:00.000,16616
china_main,north_europe_main,CNXAM,FRLEH,MSC IDANIA | 20948.000000000 | v10-s3 | v10-s3 | 3 - 3,2M - AE Sweeper || ML - AE55 | MSC - Griffin / 2M - AE Sweeper || ML - AE55 | MSC - Griffin,2M - AE Sweeper || ML - AE55 | MSC - Griffin / 2M - AE Sweeper || ML - AE55 | MSC - Griffin,2024-05-25 15:47:00.000,16000
china_main,north_europe_main,CNXAM,FRLEH,MSC LONDON | 20948.000000000 | v10-s14 | v10-s14 | 3 - 3,2M - AE Sweeper || ML - AE55 | MSC - Griffin / 2M - AE Sweeper || ML - AE55 | MSC - Griffin,2M - AE Sweeper || ML - AE55 | MSC - Griffin / 2M - AE Sweeper || ML - AE55 | MSC - Griffin,2024-05-02 19:26:00.000,16652
china_main,north_europe_main,CNTXG,DEBRV,MARGRETHE MAERSK | 21411.000000000 | v14-s11 | v14-s11 | 3 - 3,2M - NEUR loop 1 || ML - AE5 | MSC - Albatros / 2M - NEUR loop 1 || ML - AE5 | MSC - Albatros,2M - NEUR loop 1 || ML - AE5 | MSC - Albatros / 2M - NEUR loop 1 || ML - AE5 | MSC - Albatros,2024-04-30 08:48:00.000,18300
china_main,north_europe_main,CNTXG,DEBRV,MAREN MAERSK | 21411.000000000 | v14-s15 | v14-s15 | 2 - 2,2M - NEUR loop 1 || ML - AE5 | MSC - Albatros / 2M - NEUR loop 1 || ML - AE5 | MSC - Albatros,2M - NEUR loop 1 || ML - AE5 | MSC - Albatros / 2M - NEUR loop 1 || ML - AE5 | MSC - Albatros,2024-02-04 13:45:00.000,18300
china_main,north_europe_main,CNTXG,DEBRV,MERETE MAERSK | 21411.000000000 | v14-s9 | v14-s9 | 2 - 2,2M - NEUR loop 1 || ML - AE5 | MSC - Albatros / 2M - NEUR loop 1 || ML - AE5 | MSC - Albatros,2M - NEUR loop 1 || ML - AE5 | MSC - Albatros / 2M - NEUR loop 1 || ML - AE5 | MSC - Albatros,2023-12-24 19:33:00.000,17816
china_main,north_europe_main,CNTXG,DEBRV,METTE MAERSK | 21411.000000000 | v14-s6 | v14-s7 | 2 - 2,2M - NEUR loop 1 || ML - AE5 | MSC - Albatros / 2M - NEUR loop 1 || ML - AE5 | MSC - Albatros,2M - NEUR loop 1 || ML - AE5 | MSC - Albatros / 2M - NEUR loop 1 || ML - AE5 | MSC - Albatros,2023-12-03 12:43:00.000,18300
china_main,north_europe_main,CNTXG,DEBRV,MAASTRICHT MAERSK | 21411.000000000 | v14-s13 | v14-s13 | 3 - 3,2M - NEUR loop 1 || ML - AE5 | MSC - Albatros / 2M - NEUR loop 1 || ML - AE5 | MSC - Albatros,2M - NEUR loop 1 || ML - AE5 | MSC - Albatros / 2M - NEUR loop 1 || ML - AE5 | MSC - Albatros,2024-05-16 12:44:00.000,20568
china_main,north_europe_main,CNNBO,DEBRV,EBBA MAERSK | 27630.000000000 | v13-s1 | v13-s1 | 2 - 2,2M - NEUR loop 2 || ML - AE10 | MSC - Silk / 2M - NEUR loop 2 || ML - AE10 | MSC - Silk,2M - NEUR loop 2 || ML - AE10 | MSC - Silk / 2M - NEUR loop 2 || ML - AE10 | MSC - Silk,2024-02-26 13:31:00.000,17816
china_main,north_europe_main,CNTXG,DEHAM,HMM HAMBURG | 21642.000000000 | v18-s1 | v18-s3 | 2 - 2,THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4 / THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4,THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4 / THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4,2023-12-03 20:17:00.000,23964
china_main,north_europe_main,CNTXG,NLRTM,OAKLAND EXPRESS | 25184.000000000 | v9-s14 | v9-s14 | 2 - 2,OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7 / OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7,OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7 / OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7,2024-06-13 09:14:00.000,13808
china_main,north_europe_main,CNTXG,NLRTM,TAMPA TRIUMPH | 25184.000000000 | v9-s1 | v9-s1 | 2 - 2,OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7 / OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7,OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7 / OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7,2024-06-24 09:02:00.000,13870
china_main,north_europe_main,CNSGH,NLRTM,APL FULLERTON | 21052.000000000 | v18-s1 | v18-s1 | 2 - 2,OCEAN - NEU4 || CMA - FAL1 | COSCO - AEU2 | EMC - FAL1 | OOCL - LL4 / OCEAN - NEU4 || CMA - FAL1 | COSCO - AEU2 | EMC - FAL1 | OOCL - LL4,OCEAN - NEU4 || CMA - FAL1 | COSCO - AEU2 | EMC - FAL1 | OOCL - LL4 / OCEAN - NEU4 || CMA - FAL1 | COSCO - AEU2 | EMC - FAL1 | OOCL - LL4,2023-12-25 06:58:00.000,13892
china_main,north_europe_main,CNYTN,BEANR,GREEN PARK | 23518.000000000 | v4-s2 | v4-s2 | 2 - 2,HL - CGX / HL - CGX,HL - CGX / HL - CGX,2024-06-25 12:04:00.000,2954
china_main,north_europe_main,CNYTN,BEANR,EXPRESS ARGENTINA | 23518.000000000 | v4-s1 | v4-s1 | 2 - 2,HL - CGX / HL - CGX,HL - CGX / HL - CGX,2024-06-18 10:27:00.000,3398
china_main,north_europe_main,CNSGH,DEWVN,HMM HANBADA | 27435.000000000 | v20-s3 | v20-s3 | 2 - 2,THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2 / THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2,THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2 / THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2,2024-03-31 20:24:00.000,16000
china_main,north_europe_main,CNSGH,DEWVN,MATZ MAERSK | 21411.000000000 | v14-s14 | v14-s14 | 2 - 2,2M - NEUR loop 1 || ML - AE5 | MSC - Albatros / 2M - NEUR loop 1 || ML - AE5 | MSC - Albatros,2M - NEUR loop 1 || ML - AE5 | MSC - Albatros / 2M - NEUR loop 1 || ML - AE5 | MSC - Albatros,2024-02-13 20:00:00.000,18340
china_main,north_europe_main,CNSGH,DEWVN,MURCIA MAERSK | 21411.000000000 | v14-s12 | v14-s12 | 3 - 3,2M - NEUR loop 1 || ML - AE5 | MSC - Albatros / 2M - NEUR loop 1 || ML - AE5 | MSC - Albatros,2M - NEUR loop 1 || ML - AE5 | MSC - Albatros / 2M - NEUR loop 1 || ML - AE5 | MSC - Albatros,2024-05-21 01:02:00.000,20568
china_main,north_europe_main,CNSGH,DEHAM,EVER GREET | 21581.000000000 | v7-s11 | v7-s11 | 2 - 2,OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7 / OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7,OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7 / OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7,2024-02-28 22:39:00.000,20388
china_main,north_europe_main,CNSGH,DEHAM,EVER GOLDEN | 21581.000000000 | v7-s12 | v7-s12 | 2 - 2,OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7 / OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7,OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7 / OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7,2023-12-06 21:47:00.000,20150
china_main,north_europe_main,CNSGH,BEANR,CSCL VENUS | 21718.000000000 | v11-s2 | v11-s2 | 2 - 2,OCEAN - NEU2 || CMA - FAL2 | COSCO - AEU3 | EMC - NE3 | OOCL - LL2 / OCEAN - NEU2 || CMA - FAL2 | COSCO - AEU3 | EMC - NE3 | OOCL - LL2,OCEAN - NEU2 || CMA - FAL2 | COSCO - AEU3 | EMC - NE3 | OOCL - LL2 / OCEAN - NEU2 || CMA - FAL2 | COSCO - AEU3 | EMC - NE3 | OOCL - LL2,2024-01-21 06:22:00.000,14074
china_main,north_europe_main,CNSGH,BEANR,COSCO SHIPPING VIRGO | 21718.000000000 | v11-s4 | v11-s4 | 2 - 2,OCEAN - NEU2 || CMA - FAL2 | COSCO - AEU3 | EMC - NE3 | OOCL - LL2 / OCEAN - NEU2 || CMA - FAL2 | COSCO - AEU3 | EMC - NE3 | OOCL - LL2,OCEAN - NEU2 || CMA - FAL2 | COSCO - AEU3 | EMC - NE3 | OOCL - LL2 / OCEAN - NEU2 || CMA - FAL2 | COSCO - AEU3 | EMC - NE3 | OOCL - LL2,2024-02-04 18:41:00.000,20119
china_main,north_europe_main,CNXAM,BEANR,MANILA EXPRESS | 21527.000000000 | v15-s8 | v15-s8 | 2 - 2,THEA - FE3 || HL - FE3 | HMM - FE3 | ONE - FE3 | YML - FE3 / THEA - FE3 || HL - FE3 | HMM - FE3 | ONE - FE3 | YML - FE3,THEA - FE3 || HL - FE3 | HMM - FE3 | ONE - FE3 | YML - FE3 / THEA - FE3 || HL - FE3 | HMM - FE3 | ONE - FE3 | YML - FE3,2024-02-29 11:52:00.000,23660
china_main,north_europe_main,CNNSA,NLRTM,ONE TRIUMPH | 23003.000000000 | v19-s12 | v19-s12 | 2 - 2,THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2 / THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2,THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2 / THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2,2024-02-20 05:14:00.000,20100
china_main,north_europe_main,CNNBO,FRLEH,ONE TRUST | 23003.000000000 | v19-s2 | v19-s2 | 2 - 2,THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2 / THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2,THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2 / THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2,2023-12-08 05:20:00.000,20100
china_main,north_europe_main,CNQIN,NLRTM,EVER ARIA | 27379.000000000 | v9-s1 | v9-s1 | 2 - 2,OCEAN - NEU6 || CMA - FAL6 | COSCO - AEU5 | EMC - CEM | OOCL - LL6 / OCEAN - NEU6 || CMA - FAL6 | COSCO - AEU5 | EMC - CEM | OOCL - LL6,OCEAN - NEU6 || CMA - FAL6 | COSCO - AEU5 | EMC - CEM | OOCL - LL6 / OCEAN - NEU6 || CMA - FAL6 | COSCO - AEU5 | EMC - CEM | OOCL - LL6,2024-02-07 20:42:00.000,24004
china_main,north_europe_main,CNQIN,NLRTM,EVER ART | 27379.000000000 | v9-s4 | v9-s4 | 3 - 3,OCEAN - NEU6 || CMA - FAL6 | COSCO - AEU5 | EMC - CEM | OOCL - LL6 / OCEAN - NEU6 || CMA - FAL6 | COSCO - AEU5 | EMC - CEM | OOCL - LL6,OCEAN - NEU6 || CMA - FAL6 | COSCO - AEU5 | EMC - CEM | OOCL - LL6 / OCEAN - NEU6 || CMA - FAL6 | COSCO - AEU5 | EMC - CEM | OOCL - LL6,2024-06-01 02:15:00.000,23992
china_main,north_europe_main,CNNBO,NLRTM,BUSAN EXPRESS | 21527.000000000 | v15-s10 | v15-s10 | 2 - 2,THEA - FE3 || HL - FE3 | HMM - FE3 | ONE - FE3 | YML - FE3 / THEA - FE3 || HL - FE3 | HMM - FE3 | ONE - FE3 | YML - FE3,THEA - FE3 || HL - FE3 | HMM - FE3 | ONE - FE3 | YML - FE3 / THEA - FE3 || HL - FE3 | HMM - FE3 | ONE - FE3 | YML - FE3,2024-03-10 20:11:00.000,23660
china_main,north_europe_main,CNNBO,NLRTM,ONE INNOVATION | 21527.000000000 | v15-s11 | v15-s11 | 2 - 2,THEA - FE3 || HL - FE3 | HMM - FE3 | ONE - FE3 | YML - FE3 / THEA - FE3 || HL - FE3 | HMM - FE3 | ONE - FE3 | YML - FE3,THEA - FE3 || HL - FE3 | HMM - FE3 | ONE - FE3 | YML - FE3 / THEA - FE3 || HL - FE3 | HMM - FE3 | ONE - FE3 | YML - FE3,2024-03-21 10:40:00.000,24136
china_main,north_europe_main,CNYTN,FRLEH,AL DAHNA EXPRESS | 22994.000000000 | v18-s8 | v18-s9 | 2 - 2,THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2 / THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2,THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2 / THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2,2024-01-24 07:03:00.000,19870
china_main,north_europe_main,CNNSA,NLRTM,TIHAMA | 18878.000000000 | v17-s11 | v17-s11 | 4 - 4,THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2 / THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2,THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2 / THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2,2023-11-27 03:09:00.000,19870
china_main,north_europe_main,CNYTN,NLRTM,MAYVIEW MAERSK | 21252.000000000 | v12-s2 | v12-s2 | 2 - 2,2M - NEUR loop 2 || ML - AE10 | MSC - Silk / 2M - NEUR loop 2 || ML - AE10 | MSC - Silk,2M - NEUR loop 2 || ML - AE10 | MSC - Silk / 2M - NEUR loop 2 || ML - AE10 | MSC - Silk,2023-11-18 03:19:00.000,18340
china_main,north_europe_main,CNTXG,BEANR,EVER GLOBE | 21581.000000000 | v7-s1 | v7-s2 | 2 - 2,OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7 / OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7,OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7 / OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7,2023-12-17 13:52:00.000,20160
china_main,north_europe_main,CNTXG,BEANR,EVER GENIUS | 21581.000000000 | v7-s8 | v7-s8 | 2 - 2,OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7 / OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7,OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7 / OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7,2024-02-04 16:16:00.000,20388
china_main,north_europe_main,CNSGH,NLRTM,EVER ALOT | 27379.000000000 | v9-s7 | v9-s7 | 4 - 4,OCEAN - NEU6 || CMA - FAL6 | COSCO - AEU5 | EMC - CEM | OOCL - LL6 / OCEAN - NEU6 || CMA - FAL6 | COSCO - AEU5 | EMC - CEM | OOCL - LL6,OCEAN - NEU6 || CMA - FAL6 | COSCO - AEU5 | EMC - CEM | OOCL - LL6 / OCEAN - NEU6 || CMA - FAL6 | COSCO - AEU5 | EMC - CEM | OOCL - LL6,2024-06-28 04:09:00.000,24004
china_main,north_europe_main,CNYTN,NLRTM,CMA CGM KERGUELEN | 21574.000000000 | v15-s13 | v15-s13 | 2 - 2,OCEAN - NEU5 || CMA - FAL3 | COSCO - AEU6 | EMC - FAL3 | OOCL - LL5 / OCEAN - NEU5 || CMA - FAL3 | COSCO - AEU6 | EMC - FAL3 | HL - FE9 | OOCL - LL5,OCEAN - NEU5 || CMA - FAL3 | COSCO - AEU6 | EMC - FAL3 | OOCL - LL5 / OCEAN - NEU5 || CMA - FAL3 | COSCO - AEU6 | EMC - FAL3 | HL - FE9 | OOCL - LL5,2024-02-07 14:20:00.000,17722
china_main,north_europe_main,CNYTN,NLRTM,CMA CGM PALAIS ROYAL | 21574.000000000 | v15-s2 | v15-s2 | 2 - 2,OCEAN - NEU5 || CMA - FAL3 | COSCO - AEU6 | EMC - FAL3 | OOCL - LL5 / OCEAN - NEU5 || CMA - FAL3 | COSCO - AEU6 | EMC - FAL3 | HL - FE9 | OOCL - LL5,OCEAN - NEU5 || CMA - FAL3 | COSCO - AEU6 | EMC - FAL3 | OOCL - LL5 / OCEAN - NEU5 || CMA - FAL3 | COSCO - AEU6 | EMC - FAL3 | HL - FE9 | OOCL - LL5,2024-02-16 09:04:00.000,23112
china_main,north_europe_main,CNNBO,FRLEH,MSC MIRJA | 20948.000000000 | v10-s5 | v10-s5 | 2 - 2,2M - AE Sweeper || ML - AE55 | MSC - Griffin / 2M - AE Sweeper || ML - AE55 | MSC - Griffin,2M - AE Sweeper || ML - AE55 | MSC - Griffin / 2M - AE Sweeper || ML - AE55 | MSC - Griffin,2023-11-21 02:46:00.000,19224
china_main,north_europe_main,CNNBO,FRLEH,MSC VENICE | 20948.000000000 | v10-s9 | v10-s9 | 2 - 2,2M - AE Sweeper || ML - AE55 | MSC - Griffin / 2M - AE Sweeper || ML - AE55 | MSC - Griffin,2M - AE Sweeper || ML - AE55 | MSC - Griffin / 2M - AE Sweeper || ML - AE55 | MSC - Griffin,2023-12-20 20:50:00.000,16652
china_main,north_europe_main,CNYTN,NLRTM,CMA CGM MONTMARTRE | 20394.000000000 | v17-s9 | v17-s9 | 2 - 2,OCEAN - NEU4 || CMA - FAL1 | COSCO - AEU2 | EMC - FAL1 | OOCL - LL4 / OCEAN - NEU4 || CMA - FAL1 | COSCO - AEU2 | EMC - FAL1 | OOCL - LL4,OCEAN - NEU4 || CMA - FAL1 | COSCO - AEU2 | EMC - FAL1 | OOCL - LL4 / OCEAN - NEU4 || CMA - FAL1 | COSCO - AEU2 | EMC - FAL1 | OOCL - LL4,2023-11-16 22:23:00.000,23000
china_main,north_europe_main,CNSGH,NLRTM,HMM SOUTHAMPTON | 27427.000000000 | v19-s8 | v19-s8 | 2 - 2,THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4 / THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4,THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4 / THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4,2024-05-07 20:31:00.000,23964
china_main,north_europe_main,CNSGH,NLRTM,ONE TRUST | 27435.000000000 | v20-s4 | v20-s4 | 2 - 2,THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2 / THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2,THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2 / THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2,2024-04-07 23:45:00.000,20100
china_main,north_europe_main,CNSGH,NLRTM,ONE TRIBUTE | 27435.000000000 | v20-s13 | v20-s13 | 2 - 2,THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2 / THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2,THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2 / THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2,2024-06-09 07:22:00.000,20100
china_main,north_europe_main,CNSGH,NLRTM,COSCO SHIPPING TAURUS | 21718.000000000 | v11-s6 | v11-s6 | 2 - 2,OCEAN - NEU2 || CMA - FAL2 | COSCO - AEU3 | EMC - NE3 | OOCL - LL2 / OCEAN - NEU2 || CMA - FAL2 | COSCO - AEU3 | EMC - NE3 | OOCL - LL2,OCEAN - NEU2 || CMA - FAL2 | COSCO - AEU3 | EMC - NE3 | OOCL - LL2 / OCEAN - NEU2 || CMA - FAL2 | COSCO - AEU3 | EMC - NE3 | OOCL - LL2,2024-02-18 15:39:00.000,20119
china_main,north_europe_main,CNSGH,NLRTM,CSCL PACIFIC OCEAN | 21718.000000000 | v11-s8 | v11-s8 | 3 - 3,OCEAN - NEU2 || CMA - FAL2 | COSCO - AEU3 | EMC - NE3 | OOCL - LL2 / OCEAN - NEU2 || CMA - FAL2 | COSCO - AEU3 | EMC - NE3 | OOCL - LL2,OCEAN - NEU2 || CMA - FAL2 | COSCO - AEU3 | EMC - NE3 | OOCL - LL2 / OCEAN - NEU2 || CMA - FAL2 | COSCO - AEU3 | EMC - NE3 | OOCL - LL2,2024-03-03 03:32:00.000,18982
china_main,north_europe_main,CNSGH,NLRTM,COSCO SHIPPING LIBRA | 21718.000000000 | v11-s8 | v11-s8 | 2 - 2,OCEAN - NEU2 || CMA - FAL2 | COSCO - AEU3 | EMC - NE3 | OOCL - LL2 / OCEAN - NEU2 || CMA - FAL2 | COSCO - AEU3 | EMC - NE3 | OOCL - LL2,OCEAN - NEU2 || CMA - FAL2 | COSCO - AEU3 | EMC - NE3 | OOCL - LL2 / OCEAN - NEU2 || CMA - FAL2 | COSCO - AEU3 | EMC - NE3 | OOCL - LL2,2023-12-10 00:29:00.000,20119
china_main,north_europe_main,CNSGH,NLRTM,COSCO SHIPPING SCORPIO | 21718.000000000 | v11-s13 | v11-s13 | 3 - 3,OCEAN - NEU2 || CMA - FAL2 | COSCO - AEU3 | EMC - NE3 | OOCL - LL2 / OCEAN - NEU2 || CMA - FAL2 | COSCO - AEU3 | EMC - NE3 | OOCL - LL2,OCEAN - NEU2 || CMA - FAL2 | COSCO - AEU3 | EMC - NE3 | OOCL - LL2 / OCEAN - NEU2 || CMA - FAL2 | COSCO - AEU3 | EMC - NE3 | OOCL - LL2,2024-04-08 14:47:00.000,20000
